atexpb1	SWLF01000119.1	56.122	98	43	0	196	489	2488215	2487922	4.68e-57	129
atexpb1	SWLF01000119.1	68.919	74	23	0	583	804	2487255	2487034	4.68e-57	128
atexpb1	SWLF01000119.1	64.615	65	23	0	800	606	2487038	2487232	9.00e-28	91.8
atexpb1	SWLF01000119.1	76.471	34	8	0	293	192	2488118	2488219	9.00e-28	61.6
atexpb1	SWLF01000119.1	60.976	41	16	0	605	483	2487563	2487685	9.00e-28	38.6
atexpb1	SWLF01000119.1	77.273	44	10	0	481	612	2487687	2487556	2.37e-21	95.0
atexpb1	SWLF01000119.1	48.837	43	22	0	593	721	2487245	2487117	2.37e-21	37.7
atexpb1	SWLF01000119.1	59.091	22	9	0	295	360	2488113	2488048	2.37e-21	37.3
atexpb1	SWLF01000119.1	50.000	70	35	0	804	595	2487034	2487243	2.70e-14	79.0
atexpb1	SWLF01000119.1	42.857	35	20	0	297	193	2488114	2488218	2.70e-14	35.0
atexpb1	SWLF01000119.1	45.205	73	40	0	582	800	2487256	2487038	1.15e-08	60.6
atexpb1	SWLF01000075.1	53.488	43	20	0	487	615	1792592	1792464	8.63e-27	62.9
atexpb1	SWLF01000075.1	58.537	41	17	0	679	801	1792394	1792272	8.63e-27	62.5
atexpb1	SWLF01000075.1	47.619	42	22	0	358	483	1792991	1792866	8.63e-27	45.1
atexpb1	SWLF01000075.1	50.000	26	13	0	211	288	1793223	1793146	8.63e-27	39.6
atexpb1	SWLF01000075.1	42.857	28	16	0	280	363	1793066	1792983	8.63e-27	38.2
atexpb1	SWLF01000075.1	52.381	42	20	0	490	615	1801646	1801521	1.05e-24	63.4
atexpb1	SWLF01000075.1	58.537	41	17	0	682	804	1801448	1801326	1.05e-24	59.3
atexpb1	SWLF01000075.1	42.857	42	24	0	358	483	1802101	1801976	1.05e-24	46.9
atexpb1	SWLF01000075.1	43.333	30	17	0	199	288	1802344	1802255	1.05e-24	38.2
atexpb1	SWLF01000075.1	40.741	27	16	0	283	363	1802173	1802093	1.05e-24	33.1
