SppEXPA10	SWLF01000075.1	100.000	209	0	0	148	774	5362638	5362012	3.98e-163	524
SppEXPA10	SWLF01000075.1	96.296	27	1	0	67	147	5362820	5362740	3.98e-163	71.2
SppEXPA10	SWLF01000075.1	98.592	213	3	0	773	135	5362013	5362651	6.23e-146	468
SppEXPA10	SWLF01000075.1	97.917	48	1	0	146	3	5362741	5362884	6.23e-146	69.8
SppEXPA10	SWLF01000075.1	100.000	78	0	0	273	506	5362513	5362280	4.51e-90	186
SppEXPA10	SWLF01000075.1	100.000	39	0	0	656	772	5362130	5362014	4.51e-90	101
SppEXPA10	SWLF01000075.1	100.000	37	0	0	149	259	5362637	5362527	4.51e-90	85.4
SppEXPA10	SWLF01000075.1	100.000	23	0	0	75	143	5362812	5362744	4.51e-90	60.2
SppEXPA10	SWLF01000075.1	100.000	50	0	0	531	382	5362255	5362404	7.30e-59	128
SppEXPA10	SWLF01000075.1	100.000	36	0	0	774	667	5362012	5362119	7.30e-59	90.0
SppEXPA10	SWLF01000075.1	100.000	24	0	0	217	146	5362569	5362640	7.30e-59	61.6
SppEXPA10	SWLF01000075.1	100.000	18	0	0	306	253	5362480	5362533	7.30e-59	47.3
SppEXPA10	SWLF01000075.1	100.000	35	0	0	669	773	5362117	5362013	2.49e-26	85.4
SppEXPA10	SWLF01000075.1	83.333	30	5	0	129	218	5362657	5362568	2.49e-26	61.6
SppEXPA10	SWLF01000075.1	100.000	15	0	0	431	475	5362355	5362311	2.49e-26	39.1
SppEXPA10	SWLF01000075.1	100.000	19	0	0	772	716	5362014	5362070	1.34e-06	48.7
SppEXPA10	SWLF01000075.1	100.000	15	0	0	201	157	5362585	5362629	1.34e-06	38.2
SppEXPA10	SWLF01000019.1	58.571	70	29	0	148	357	7520423	7520632	2.71e-69	113
SppEXPA10	SWLF01000019.1	74.359	39	10	0	340	456	7520618	7520734	2.71e-69	78.0
SppEXPA10	SWLF01000019.1	63.889	36	13	0	664	771	7521006	7521113	2.71e-69	57.4
SppEXPA10	SWLF01000019.1	58.537	41	17	0	454	576	7520811	7520933	2.71e-69	56.5
