Spipo3G0013800	SWLF01000023.1	100.000	105	0	0	88	402	3051683	3051997	8.69e-130	275
Spipo3G0013800	SWLF01000023.1	100.000	60	0	0	526	705	3052313	3052492	8.69e-130	152
Spipo3G0013800	SWLF01000023.1	100.000	30	0	0	1	90	3051511	3051600	8.69e-130	76.7
Spipo3G0013800	SWLF01000023.1	100.000	25	0	0	400	474	3052187	3052261	8.69e-130	62.9
Spipo3G0013800	SWLF01000023.1	100.000	76	0	0	401	174	3051996	3051769	2.08e-104	163
Spipo3G0013800	SWLF01000023.1	100.000	60	0	0	704	525	3052491	3052312	2.08e-104	158
Spipo3G0013800	SWLF01000023.1	100.000	29	0	0	89	3	3051599	3051513	2.08e-104	72.5
Spipo3G0013800	SWLF01000023.1	100.000	25	0	0	473	399	3052260	3052186	2.08e-104	60.2
Spipo3G0013800	SWLF01000023.1	100.000	19	0	0	145	89	3051740	3051684	2.08e-104	59.3
Spipo3G0013800	SWLF01000023.1	80.909	110	21	0	73	402	2373197	2372868	5.28e-101	237
Spipo3G0013800	SWLF01000023.1	79.661	59	12	0	529	705	2372545	2372369	5.28e-101	123
Spipo3G0013800	SWLF01000023.1	92.000	25	2	0	400	474	2372674	2372600	5.28e-101	58.8
Spipo3G0013800	SWLF01000023.1	65.517	29	10	0	4	90	2373354	2373268	5.28e-101	51.5
Spipo3G0013800	SWLF01000023.1	76.471	119	28	0	46	402	2347625	2347269	4.28e-96	239
Spipo3G0013800	SWLF01000023.1	79.661	59	12	0	529	705	2346946	2346770	4.28e-96	123
Spipo3G0013800	SWLF01000023.1	92.000	25	2	0	400	474	2347075	2347001	4.28e-96	58.8
Spipo3G0013800	SWLF01000023.1	100.000	42	0	0	525	650	3052312	3052437	2.40e-64	107
Spipo3G0013800	SWLF01000023.1	88.889	36	4	0	72	179	3051667	3051774	2.40e-64	79.9
Spipo3G0013800	SWLF01000023.1	100.000	29	0	0	3	89	3051513	3051599	2.40e-64	76.2
Spipo3G0013800	SWLF01000023.1	96.000	25	1	0	399	473	3052186	3052260	2.40e-64	61.6
Spipo3G0013800	SWLF01000023.1	100.000	15	0	0	357	401	3051952	3051996	2.40e-64	43.2
Spipo3G0013800	SWLF01000023.1	100.000	15	0	0	188	232	3051783	3051827	2.40e-64	40.5
Spipo3G0013800	SWLF01000023.1	76.316	76	18	0	401	174	2347270	2347497	1.48e-52	130
Spipo3G0013800	SWLF01000023.1	76.316	76	18	0	401	174	2372869	2373096	1.48e-52	130
Spipo3G0013800	SWLF01000023.1	64.912	57	20	0	701	531	2346774	2346944	1.48e-52	86.8
Spipo3G0013800	SWLF01000023.1	64.912	57	20	0	701	531	2372373	2372543	1.48e-52	86.8
Spipo3G0013800	SWLF01000023.1	62.069	29	11	0	89	3	2347669	2347755	1.48e-52	46.0
Spipo3G0013800	SWLF01000023.1	62.069	29	11	0	89	3	2373269	2373355	1.48e-52	46.0
Spipo3G0013800	SWLF01000023.1	82.609	23	4	0	467	399	2347008	2347076	1.48e-52	44.6
Spipo3G0013800	SWLF01000023.1	82.609	23	4	0	467	399	2372607	2372675	1.48e-52	44.6
Spipo3G0013800	SWLF01000023.1	100.000	26	0	0	249	172	3051844	3051767	3.25e-23	66.8
Spipo3G0013800	SWLF01000023.1	100.000	12	0	0	122	87	3051717	3051682	3.25e-23	38.2
Spipo3G0013800	SWLF01000023.1	100.000	10	0	0	400	371	3051995	3051966	3.25e-23	31.8
Spipo3G0013800	SWLF01000023.1	100.000	10	0	0	87	58	3051597	3051568	3.25e-23	25.3
Spipo3G0013800	SWLF01000023.1	65.517	29	10	0	4	90	2347754	2347668	1.47e-14	51.5
Spipo3G0013800	SWLF01000023.1	62.500	32	12	0	534	629	2346941	2346846	1.47e-14	47.8
Spipo3G0013800	SWLF01000023.1	60.000	30	12	0	375	464	2347100	2347011	1.47e-14	40.0
Spipo3G0013800	SWLF01000023.1	48.276	29	15	0	93	179	2347578	2347492	1.47e-14	37.3
Spipo3G0013800	SWLF01000023.1	98.077	52	1	0	552	397	3052339	3052184	1.49e-14	57.7
Spipo3G0013800	SWLF01000023.1	100.000	16	0	0	705	658	3052492	3052445	1.49e-14	40.8
Spipo3G0013800	SWLF01000023.1	62.500	32	12	0	534	629	2372540	2372445	2.01e-11	47.8
Spipo3G0013800	SWLF01000023.1	60.000	30	12	0	375	464	2372699	2372610	2.01e-11	40.0
Spipo3G0013800	SWLF01000023.1	92.308	39	3	0	392	508	3052179	3052295	1.82e-08	59.7
