Spipo1G0052100	SWLF01000119.1	96.396	111	4	0	166	498	3306647	3306979	9.12e-150	277
Spipo1G0052100	SWLF01000119.1	100.000	78	0	0	493	726	3307206	3307439	9.12e-150	194
Spipo1G0052100	SWLF01000119.1	100.000	53	0	0	16	174	3306402	3306560	9.12e-150	128
Spipo1G0052100	SWLF01000119.1	98.824	85	1	0	497	243	3306978	3306724	7.19e-120	204
Spipo1G0052100	SWLF01000119.1	100.000	78	0	0	725	492	3307438	3307205	7.19e-120	192
Spipo1G0052100	SWLF01000119.1	98.148	54	1	0	176	15	3306562	3306401	7.19e-120	103
Spipo1G0052100	SWLF01000119.1	98.131	107	2	0	498	178	3306979	3306659	4.30e-85	179
Spipo1G0052100	SWLF01000119.1	100.000	46	0	0	627	490	3307340	3307203	4.30e-85	110
Spipo1G0052100	SWLF01000119.1	100.000	53	0	0	174	16	3306560	3306402	4.30e-85	90.0
Spipo1G0052100	SWLF01000119.1	100.000	15	0	0	726	682	3307439	3307395	4.30e-85	37.3
Spipo1G0052100	SWLF01000119.1	100.000	101	0	0	189	491	3306670	3306972	8.31e-76	183
Spipo1G0052100	SWLF01000119.1	98.148	54	1	0	17	178	3306403	3306564	8.31e-76	98.2
Spipo1G0052100	SWLF01000119.1	100.000	24	0	0	549	620	3307262	3307333	8.31e-76	60.6
Spipo1G0052100	SWLF01000119.1	100.000	18	0	0	672	725	3307385	3307438	8.31e-76	43.3
Spipo1G0052100	SWLF01000119.1	100.000	25	0	0	176	250	3306657	3306731	1.16e-10	67.0
Spipo1G0052100	SWLF01000117.1	70.667	75	22	0	493	717	3131194	3130970	4.51e-57	133
Spipo1G0052100	SWLF01000117.1	55.769	52	23	0	178	333	3131668	3131513	4.51e-57	81.3
Spipo1G0052100	SWLF01000117.1	52.727	55	26	0	328	492	3131521	3131357	4.51e-57	75.3
Spipo1G0052100	SWLF01000117.1	64.000	75	27	0	716	492	3130971	3131195	6.37e-29	116
Spipo1G0052100	SWLF01000117.1	47.273	55	29	0	491	327	3131358	3131522	6.37e-29	46.9
Spipo1G0052100	SWLF01000023.1	68.000	75	24	0	493	717	3052265	3052489	4.99e-54	127
Spipo1G0052100	SWLF01000023.1	51.923	52	25	0	178	333	3051686	3051841	4.99e-54	81.3
Spipo1G0052100	SWLF01000023.1	52.727	55	26	0	328	492	3051833	3051997	4.99e-54	72.5
Spipo1G0052100	SWLF01000023.1	65.333	75	26	0	493	717	2372596	2372372	1.56e-52	125
Spipo1G0052100	SWLF01000023.1	65.333	75	26	0	493	717	2346997	2346773	1.56e-52	125
Spipo1G0052100	SWLF01000023.1	46.429	56	30	0	166	333	2373191	2373024	1.56e-52	77.1
Spipo1G0052100	SWLF01000023.1	46.429	56	30	0	166	333	2347592	2347425	1.56e-52	77.1
Spipo1G0052100	SWLF01000023.1	52.727	55	26	0	328	492	2373032	2372868	1.56e-52	73.5
Spipo1G0052100	SWLF01000023.1	52.727	55	26	0	328	492	2347433	2347269	1.56e-52	73.5
Spipo1G0052100	SWLF01000023.1	56.000	75	33	0	716	492	3052488	3052264	3.03e-26	100
