Spipo1G0037900	SWLF01000119.1	100.000	96	0	0	178	465	2488215	2487928	1.13e-141	237
Spipo1G0037900	SWLF01000119.1	98.485	66	1	0	592	789	2487228	2487031	1.13e-141	161
Spipo1G0037900	SWLF01000119.1	93.878	49	3	0	448	594	2487702	2487556	1.13e-141	114
Spipo1G0037900	SWLF01000119.1	100.000	35	0	0	2	106	2488772	2488668	1.13e-141	95.0
Spipo1G0037900	SWLF01000119.1	100.000	97	0	0	464	174	2487929	2488219	2.52e-124	188
Spipo1G0037900	SWLF01000119.1	100.000	65	0	0	788	594	2487032	2487226	2.52e-124	153
Spipo1G0037900	SWLF01000119.1	100.000	42	0	0	595	470	2487555	2487680	2.52e-124	111
Spipo1G0037900	SWLF01000119.1	100.000	39	0	0	119	3	2488655	2488771	2.52e-124	95.9
Spipo1G0037900	SWLF01000119.1	94.203	69	4	0	582	788	2487238	2487032	5.34e-92	160
Spipo1G0037900	SWLF01000119.1	93.878	49	3	0	461	607	2487689	2487543	5.34e-92	103
Spipo1G0037900	SWLF01000119.1	100.000	34	0	0	246	347	2488147	2488046	5.34e-92	94.1
Spipo1G0037900	SWLF01000119.1	100.000	33	0	0	3	101	2488771	2488673	5.34e-92	83.1
Spipo1G0037900	SWLF01000119.1	93.220	59	4	0	756	580	2487064	2487240	2.16e-88	133
Spipo1G0037900	SWLF01000119.1	93.878	49	3	0	606	460	2487544	2487690	2.16e-88	108
Spipo1G0037900	SWLF01000119.1	100.000	33	0	0	100	2	2488674	2488772	2.16e-88	84.0
Spipo1G0037900	SWLF01000119.1	100.000	31	0	0	324	232	2488069	2488161	2.16e-88	76.7
Spipo1G0037900	SWLF01000119.1	95.652	23	1	0	468	400	2487925	2487993	2.16e-88	57.6
Spipo1G0037900	SWLF01000119.1	93.878	49	3	0	593	447	2487557	2487703	6.77e-45	82.2
Spipo1G0037900	SWLF01000119.1	100.000	25	0	0	787	713	2487033	2487107	6.77e-45	73.0
Spipo1G0037900	SWLF01000119.1	100.000	39	0	0	117	1	2488657	2488773	6.77e-45	69.9
Spipo1G0037900	SWLF01000119.1	100.000	22	0	0	310	245	2488083	2488148	6.77e-45	56.5
Spipo1G0037900	SWLF01000119.1	100.000	43	0	0	468	596	2487682	2487554	1.56e-23	70.7
Spipo1G0037900	SWLF01000119.1	100.000	25	0	0	239	313	2488154	2488080	1.56e-23	57.9
Spipo1G0037900	SWLF01000119.1	100.000	17	0	0	73	123	2488701	2488651	1.56e-23	48.7
Spipo1G0037900	SWLF01000075.1	52.542	59	28	0	289	465	1793042	1792866	1.78e-32	80.8
Spipo1G0037900	SWLF01000075.1	50.000	42	21	0	472	597	1792589	1792464	1.78e-32	60.2
Spipo1G0037900	SWLF01000075.1	51.163	43	21	0	655	783	1792400	1792272	1.78e-32	57.0
Spipo1G0037900	SWLF01000075.1	50.000	26	13	0	193	270	1793223	1793146	1.78e-32	40.0
Spipo1G0037900	SWLF01000075.1	52.632	57	27	0	295	465	1802146	1801976	2.04e-29	81.3
Spipo1G0037900	SWLF01000075.1	45.238	42	23	0	472	597	1801646	1801521	2.04e-29	59.3
Spipo1G0037900	SWLF01000075.1	50.000	44	22	0	655	786	1801457	1801326	2.04e-29	52.4
Spipo1G0037900	SWLF01000075.1	40.000	30	18	0	181	270	1802344	1802255	2.04e-29	34.5
Spipo1G0037900	SWLF01000075.1	40.000	50	30	0	214	363	5362584	5362435	3.27e-13	55.1
Spipo1G0037900	SWLF01000075.1	50.000	16	8	0	439	486	5362356	5362309	3.27e-13	25.4
Spipo1G0037900	SWLF01000075.1	45.455	22	12	0	340	405	5362434	5362369	3.27e-13	24.4
Spipo1G0037900	SWLF01000075.1	32.258	31	21	0	559	651	5362239	5362147	3.27e-13	22.1
Spipo1G0037900	SWLF01000117.1	42.857	42	24	0	214	339	3131614	3131489	6.66e-08	50.1
Spipo1G0037900	SWLF01000117.1	45.455	22	12	0	340	405	3131461	3131396	6.66e-08	25.8
Spipo1G0037900	SWLF01000023.1	38.095	42	26	0	214	339	3051740	3051865	1.01e-06	48.3
Spipo1G0037900	SWLF01000023.1	45.455	22	12	0	340	405	3051893	3051958	1.01e-06	23.5
Spipo1G0037900	SWLF01000023.1	35.556	45	29	0	214	348	2373125	2372991	1.85e-06	46.4
Spipo1G0037900	SWLF01000023.1	35.556	45	29	0	214	348	2347526	2347392	1.85e-06	46.4
Spipo1G0037900	SWLF01000023.1	45.455	22	12	0	340	405	2372972	2372907	1.85e-06	24.4
Spipo1G0037900	SWLF01000023.1	45.455	22	12	0	340	405	2347373	2347308	1.85e-06	24.4
Spipo1G0037900	SWLF01000030.1	42.105	38	22	0	214	327	3207390	3207277	1.44e-06	43.2
Spipo1G0037900	SWLF01000030.1	50.000	22	11	0	340	405	3207231	3207166	1.44e-06	28.1
Spipo1G0037900	SWLF01000019.1	35.714	42	27	0	214	339	7520477	7520602	1.88e-06	40.9
Spipo1G0037900	SWLF01000019.1	52.174	23	11	0	340	408	7520630	7520698	1.88e-06	29.9
