Spipo6G0014000	SWLF01000047.1	100.000	103	0	0	127	435	4836701	4836393	4.95e-169	269
Spipo6G0014000	SWLF01000047.1	99.029	103	1	0	432	740	4836281	4835973	4.95e-169	260
Spipo6G0014000	SWLF01000047.1	100.000	37	0	0	3	113	4836910	4836800	4.95e-169	104
Spipo6G0014000	SWLF01000047.1	100.000	103	0	0	741	433	4835972	4836280	3.45e-158	259
Spipo6G0014000	SWLF01000047.1	100.000	101	0	0	434	132	4836394	4836696	3.45e-158	240
Spipo6G0014000	SWLF01000047.1	100.000	37	0	0	112	2	4836801	4836911	3.45e-158	98.7
Spipo6G0014000	SWLF01000047.1	100.000	103	0	0	740	432	4835973	4836281	3.03e-138	245
Spipo6G0014000	SWLF01000047.1	100.000	53	0	0	271	113	4836557	4836715	3.03e-138	136
Spipo6G0014000	SWLF01000047.1	95.238	42	2	0	439	314	4836389	4836514	3.03e-138	117
Spipo6G0014000	SWLF01000047.1	100.000	37	0	0	111	1	4836802	4836912	3.03e-138	51.9
Spipo6G0014000	SWLF01000047.1	100.000	59	0	0	114	290	4836714	4836538	9.32e-109	151
Spipo6G0014000	SWLF01000047.1	100.000	47	0	0	434	574	4836279	4836139	9.32e-109	127
Spipo6G0014000	SWLF01000047.1	100.000	30	0	0	345	434	4836483	4836394	9.32e-109	83.5
Spipo6G0014000	SWLF01000047.1	100.000	22	0	0	674	739	4836039	4835974	9.32e-109	60.6
Spipo6G0014000	SWLF01000047.1	100.000	28	0	0	1	84	4836912	4836829	9.32e-109	37.7
Spipo6G0014000	SWLF01000047.1	100.000	10	0	0	83	112	4836830	4836801	9.32e-109	28.6
Spipo6G0014000	SWLF01000047.1	82.443	131	23	0	349	741	4836364	4835972	6.67e-75	254
Spipo6G0014000	SWLF01000047.1	100.000	24	0	0	176	247	4836652	4836581	6.67e-75	62.5
Spipo6G0014000	SWLF01000047.1	100.000	29	0	0	435	349	4836393	4836479	4.93e-40	76.7
Spipo6G0014000	SWLF01000047.1	100.000	16	0	0	481	434	4836232	4836279	4.93e-40	41.8
Spipo6G0014000	SWLF01000047.1	100.000	16	0	0	159	112	4836669	4836716	4.93e-40	41.8
Spipo6G0014000	SWLF01000047.1	100.000	16	0	0	249	202	4836579	4836626	4.93e-40	40.0
Spipo6G0014000	SWLF01000047.1	100.000	12	0	0	565	530	4836148	4836183	4.93e-40	36.8
Spipo6G0014000	SWLF01000047.1	100.000	27	0	0	356	436	4836472	4836392	5.00e-12	71.6
Spipo6G0014000	SWLF01000117.1	64.948	97	34	0	433	723	3131272	3130982	2.30e-81	164
Spipo6G0014000	SWLF01000117.1	72.727	55	15	0	271	435	3131521	3131357	2.30e-81	107
Spipo6G0014000	SWLF01000117.1	71.429	35	10	0	127	231	3131656	3131552	2.30e-81	69.8
Spipo6G0014000	SWLF01000117.1	54.167	96	44	0	719	432	3130986	3131273	1.30e-44	95.5
Spipo6G0014000	SWLF01000117.1	63.793	58	21	0	428	255	3131364	3131537	1.30e-44	82.6
Spipo6G0014000	SWLF01000117.1	52.778	36	17	0	239	132	3131544	3131651	1.30e-44	40.0
Spipo6G0014000	SWLF01000117.1	43.820	89	50	0	729	463	3130976	3131242	2.49e-25	82.6
Spipo6G0014000	SWLF01000117.1	42.500	40	23	0	433	314	3131359	3131478	2.49e-25	37.7
